
6.09%,2.18%,98.43%,2.79,7.21%,0.30次,64.09%,2.96亿,41.1亿,41.1亿,137亿,88.0亿,137亿,41.0亿,38.1亿,70.4亿,66.9亿,41.1亿,31.8亿,5.57亿,22.6亿,--,5.68亿,-226万,1769万,--,--,--,70.9万,5067万,1.57亿,19.7亿,1.93亿,6.13亿,28.0万,--,1.52亿,7.80亿,--,6762万,165万,2.47亿,--,37.7亿,5551万,16.6亿,9.75亿,3.46亿,1.36亿,农药兽药000525
17.80%,15.33%,100.00%,1.13,22.80%,0.67次,11.48%,1.81亿,7.94亿,7.94亿,12.3亿,1.42亿,12.3亿,7.94亿,5.90亿,7.96亿,4.38亿,7.94亿,4.33亿,1.25亿,4.99亿,--,3031万,--,155万,--,--,--,14.2万,3026万,-603万,2968万,2457万,--,18.4万,--,9576万,2389万,--,--,30.2万,3499万,--,2234万,464万,1.96亿,2.08亿,4198万,2270万,农药兽药002749
4.74%,4.19%,99.35%,1.20,16.11%,0.26次,16.52%,3551万,2.20亿,2.20亿,8.95亿,1.48亿,8.95亿,2.30亿,1.84亿,5.11亿,3.84亿,2.20亿,1.52亿,2365万,1.24亿,--,3321万,--,372万,--,--,--,3.46万,425万,-47.7万,4346万,4989万,--,966万,--,1444万,57.6万,--,9.63万,21.9万,968万,--,1.98亿,272万,3017万,2963万,5034万,--,农药兽药002868
1.65%,0.82%,100.00%,1.88,2.33%,0.35次,46.76%,2757万,11.8亿,11.8亿,31.6亿,14.8亿,31.6亿,11.9亿,11.4亿,9.59亿,22.0亿,11.8亿,9.34亿,1.91亿,2.32亿,--,8638万,--,694万,--,--,--,488万,829万,3444万,1.53亿,209万,2.30亿,--,--,7746万,9587万,265万,1590万,-73.4万,7936万,--,13.9亿,9430万,1.36亿,1.58亿,1.60亿,1697万,农药兽药002513
8.62%,6.77%,100.00%,1.27,16.24%,0.42次,21.25%,4.15亿,25.5亿,25.5亿,63.4亿,13.5亿,63.4亿,26.0亿,20.7亿,44.3亿,19.1亿,25.5亿,17.3亿,2.45亿,6.96亿,--,2.06亿,--,1276万,--,--,--,334万,7727万,-2513万,3.28亿,--,--,4790万,--,7844万,2029万,--,79.0万,124万,1.92亿,--,13.3亿,2939万,4.00亿,2.48亿,9084万,27.1亿,农药兽药603599
3.46%,1.79%,100.00%,1.98,3.92%,0.46次,49.57%,7.95亿,203亿,203亿,460亿,228亿,460亿,210亿,199亿,258亿,202亿,203亿,136亿,60.7亿,45.8亿,--,58.1亿,11.6亿,6472万,--,--,--,1383万,1.67亿,15.0亿,73.5亿,1.36亿,44.2亿,-4.67亿,--,36.6亿,3.18亿,385万,--,2550万,9.03亿,--,72.4亿,7.82亿,105亿,6.22亿,3.54亿,6.60亿,农药兽药200553
8.41%,6.23%,99.37%,1.54,11.29%,0.55次,35.23%,2.89亿,25.6亿,25.6亿,51.8亿,18.3亿,51.8亿,25.8亿,21.8亿,27.0亿,24.9亿,25.6亿,19.2亿,1.93亿,1.92亿,--,1.22亿,9.59万,1127万,--,--,--,76.3万,4006万,2979万,5.69亿,--,--,1860万,--,7429万,8670万,6327万,--,1659万,8847万,--,18.0亿,1997万,9.29亿,2.53亿,2.01亿,8183万,农药兽药002391
8.69%,7.47%,95.64%,1.27,14.40%,0.52次,21.06%,5390万,3.74亿,3.74亿,7.67亿,1.62亿,7.67亿,3.75亿,3.01亿,3.84亿,3.83亿,3.74亿,2.61亿,2848万,1.01亿,--,3830万,--,223万,--,--,--,10.9万,820万,12.5万,6629万,--,--,--,--,1265万,8.17万,--,--,62.7万,1571万,--,2.36亿,148万,6821万,1.07亿,--,4045万,农药兽药300796
4.29%,3.35%,100.00%,1.22,6.55%,0.51次,18.24%,4775万,7.29亿,7.29亿,13.6亿,2.48亿,13.6亿,7.43亿,6.65亿,8.52亿,5.09亿,7.29亿,5.29亿,1.24亿,2.08亿,--,5492万,-13.6万,361万,--,--,--,302万,622万,-235万,1.37亿,--,--,1062万,--,4537万,901万,--,205万,75.1万,8146万,--,3.02亿,1277万,1.40亿,6184万,3510万,3936万,农药兽药603810
16.94%,11.81%,100.00%,1.39,16.97%,0.70次,28.02%,1.40亿,8.26亿,8.26亿,12.6亿,3.53亿,12.6亿,8.34亿,6.60亿,7.63亿,4.96亿,8.26亿,5.47亿,8275万,1.37亿,--,4424万,-146万,491万,--,--,--,113万,2503万,-98.8万,1.26亿,--,--,868万,--,4198万,1611万,1.04万,315万,28.6万,4176万,--,2.43亿,1155万,9912万,1.16亿,316万,3.71亿,农药兽药002942
5.83%,5.09%,100.00%,1.12,20.19%,0.25次,10.87%,9507万,4.71亿,4.71亿,18.3亿,1.99亿,18.3亿,4.80亿,3.36亿,8.98亿,9.36亿,4.71亿,1.71亿,1.46亿,2.43亿,--,2.12亿,--,695万,--,--,--,799万,1118万,-474万,1.39亿,1.56亿,--,74.9万,--,1.11亿,403万,--,--,3.40万,4059万,--,3.39亿,307万,1.12亿,3644万,4011万,3.90亿,农药兽药603566
-1.86%,-0.60%,187.11%,1.54,-1.97%,0.31次,35.27%,-567万,2.87亿,2.87亿,9.30亿,3.28亿,9.30亿,2.87亿,2.91亿,4.29亿,5.01亿,2.87亿,2.54亿,3175万,1.07亿,--,2452万,--,238万,--,--,--,8749,232万,95.2万,7450万,575万,--,-6.24万,--,416万,1471万,4042万,93.4万,4.17万,2664万,--,3.78亿,376万,1.60亿,1798万,--,1212万,农药兽药600796
11.95%,4.97%,95.17%,1.94,8.59%,0.58次,48.33%,2.76亿,32.2亿,32.2亿,55.9亿,27.0亿,55.9亿,32.6亿,29.2亿,38.5亿,17.4亿,32.2亿,23.3亿,5.42亿,6.59亿,--,2.96亿,--,717万,--,--,--,1169万,2999万,4061万,12.0亿,4.23亿,1.07亿,3260万,--,3.25亿,3.57亿,--,885万,204万,1.77亿,--,3.50亿,4639万,11.3亿,4895万,7416万,2.27亿,农药兽药002215
3.46%,1.79%,100.00%,1.98,3.92%,0.46次,49.57%,7.95亿,203亿,203亿,460亿,228亿,460亿,210亿,199亿,258亿,202亿,203亿,136亿,60.7亿,45.8亿,--,58.1亿,11.6亿,6472万,--,--,--,1383万,1.67亿,15.0亿,73.5亿,1.36亿,44.2亿,-4.67亿,--,36.6亿,3.18亿,385万,--,2550万,9.03亿,--,72.4亿,7.82亿,105亿,6.22亿,3.54亿,6.60亿,农药兽药000553
9.66%,5.44%,101.67%,1.70,9.93%,0.55次,41.16%,1.20亿,12.0亿,12.0亿,21.6亿,8.88亿,21.6亿,12.1亿,10.5亿,9.84亿,11.7亿,12.0亿,9.30亿,9344万,3.89亿,--,6328万,--,338万,--,--,--,5.87万,2081万,793万,1.58亿,192万,125万,272万,--,1658万,4142万,--,287万,140万,6893万,--,8.47亿,668万,2.87亿,2.41亿,1114万,7647万,农药兽药300575
10.58%,3.60%,89.45%,3.30,3.16%,1.14次,69.65%,1.08亿,34.1亿,34.1亿,34.0亿,23.7亿,34.0亿,34.2亿,33.0亿,32.1亿,1.91亿,34.1亿,30.5亿,2.15亿,3.36亿,--,1.25亿,--,180万,--,--,--,777万,3727万,3387万,5.22亿,204万,7.31万,885万,--,1.41亿,7.74亿,--,114万,58.8万,3987万,--,3173万,2195万,13.3亿,505万,--,2.09亿,农药兽药603970
10.50%,7.66%,100.00%,1.46,13.07%,0.59次,31.39%,1.51亿,11.5亿,11.5亿,22.0亿,6.91亿,22.0亿,11.5亿,9.42亿,13.9亿,8.07亿,11.5亿,7.55亿,1.44亿,2.09亿,--,1.19亿,--,416万,--,--,--,11.5万,3854万,-370万,2.69亿,--,--,-699万,--,3027万,9274万,302万,--,79.3万,1.17亿,--,1.79亿,668万,4.57亿,4.17亿,8173万,3.57亿,农药兽药603086
19.30%,12.61%,99.74%,1.91,15.18%,0.83次,47.51%,10.7亿,70.6亿,70.6亿,95.7亿,45.5亿,95.7亿,71.1亿,58.3亿,63.2亿,32.5亿,70.6亿,50.3亿,5.48亿,20.6亿,--,4.42亿,1656万,1801万,--,--,138万,410万,2.21亿,-766万,18.1亿,--,--,2846万,--,2.10亿,1.55亿,--,1078万,514万,3.46亿,--,21.6亿,1.43亿,14.7亿,2.12亿,2.37亿,1.81亿,农药兽药600486
5.53%,2.89%,65.76%,2.07,10.29%,0.28次,51.71%,7.71亿,74.9亿,74.9亿,268亿,138亿,268亿,76.4亿,66.7亿,104亿,163亿,74.9亿,40.8亿,23.2亿,39.1亿,--,14.8亿,1428万,7436万,--,--,835万,2538万,1.86亿,3.57亿,19.1亿,21.8亿,35.3亿,1.03亿,--,12.6亿,3.36亿,6.75亿,6.55亿,1250万,6.98亿,--,52.1亿,3.29亿,20.6亿,16.0亿,4.42亿,2.48亿,农药兽药002004
2.19%,0.57%,228.44%,1.78,4.73%,0.12次,43.83%,1025万,2.16亿,2.16亿,18.3亿,8.03亿,18.3亿,2.31亿,2.01亿,8.91亿,9.42亿,2.16亿,1.22亿,7811万,3396万,--,1.15亿,--,187万,--,--,--,22.3万,-200万,1328万,9810万,--,2.24亿,1469万,--,3414万,466万,--,2049万,7.54万,3069万,--,3.81亿,3932万,1.08亿,9417万,4350万,545万,农药兽药603718
7.02%,3.23%,104.25%,1.90,4.85%,0.67次,47.42%,7470万,15.4亿,15.4亿,23.7亿,11.2亿,23.7亿,15.5亿,13.3亿,12.9亿,10.8亿,15.4亿,11.2亿,1.46亿,4.32亿,--,1.45亿,4.50万,618万,--,--,--,618万,3869万,1749万,1.34亿,494万,--,79.4万,--,4820万,6698万,--,--,2142万,8005万,--,5.78亿,1891万,3.41亿,1.22亿,2.03亿,1.12亿,农药兽药600731
4.90%,4.22%,101.53%,1.14,32.30%,0.13次,12.57%,2.14亿,6.62亿,6.62亿,50.7亿,6.37亿,50.7亿,8.16亿,5.96亿,15.6亿,35.1亿,6.62亿,3.95亿,1.63亿,8780万,--,5521万,370万,561万,--,--,5124万,332万,2975万,1739万,3.05亿,14.8亿,11.9亿,1.47亿,--,4344万,4.25亿,4135万,1360万,267万,1.02亿,--,5.17亿,636万,1.94亿,25.9万,1500万,2565万,农药兽药600226
9.06%,7.49%,100.00%,1.19,34.17%,0.22次,15.98%,7713万,2.26亿,2.26亿,10.5亿,1.67亿,10.5亿,2.28亿,1.34亿,4.83亿,5.64亿,2.26亿,4065万,7854万,2.35亿,--,3404万,--,201万,--,--,--,--,1276万,-441万,1.86亿,--,--,228万,--,4849万,400万,--,--,2.13万,3446万,--,1.91亿,473万,4798万,3.16亿,1841万,--,农药兽药688098
6.63%,4.77%,89.95%,1.25,10.23%,0.47次,20.21%,3.02亿,29.5亿,29.5亿,58.3亿,11.8亿,58.3亿,31.1亿,27.2亿,24.2亿,34.1亿,29.5亿,21.3亿,5.27亿,3.83亿,--,6.34亿,--,1818万,--,--,1.74亿,593万,4344万,661万,7.87亿,8.09亿,--,1.47亿,--,3.02亿,1.35亿,16.7万,963万,102万,2.19亿,--,13.8亿,5670万,8.14亿,2.43亿,7413万,1.13亿,农药兽药600195
10.76%,10.43%,70.99%,1.27,21.80%,0.48次,21.25%,2.01亿,9.23亿,9.23亿,19.7亿,4.18亿,19.7亿,9.27亿,7.11亿,6.91亿,12.8亿,9.23亿,6.17亿,5461万,2.27亿,--,7213万,--,1153万,--,--,103万,212万,2539万,-548万,506万,--,1.74亿,261万,--,2204万,2262万,--,--,203万,3805万,--,8.75亿,405万,1.74亿,1.28亿,--,1.47亿,化肥行业600727
14.79%,10.23%,100.00%,1.37,18.02%,0.57次,26.99%,19.1亿,106亿,106亿,187亿,50.6亿,187亿,106亿,84.8亿,46.9亿,140亿,106亿,75.7亿,4.93亿,15.1亿,--,6.91亿,--,7784万,--,--,--,48.7万,3.38亿,1.22亿,2317万,--,--,3846万,--,2.69亿,2.09亿,--,5583万,210万,1.01亿,--,123亿,1589万,4.59亿,3.10亿,7.07亿,14.2亿,化肥行业600426
3.72%,2.43%,109.83%,1.31,4.19%,0.58次,23.91%,9685万,23.1亿,23.1亿,38.3亿,9.16亿,38.3亿,23.2亿,22.2亿,12.3亿,26.0亿,23.1亿,19.2亿,2.73亿,7.78亿,--,2.88亿,--,1968万,--,--,--,330万,1002万,1794万,5270万,4139万,--,347万,--,8510万,1.20亿,498万,--,36.5万,1.70亿,--,22.2亿,1076万,2.36亿,1806万,--,2187万,化肥行业000731
3.58%,2.85%,100.84%,1.45,4.78%,0.60次,30.88%,2.02亿,42.4亿,42.4亿,71.7亿,22.2亿,71.7亿,42.7亿,40.8亿,23.8亿,47.9亿,42.4亿,37.5亿,2.94亿,4.56亿,--,1.97亿,--,3218万,--,--,--,2257万,130万,1065万,4803万,1.06亿,--,593万,--,3323万,6.94亿,435万,5650万,164万,2.50亿,--,43.1亿,604万,4.97亿,4897万,3089万,5.75亿,化肥行业000912
1.01%,0.49%,114.19%,1.74,1.07%,0.46次,42.48%,1674万,15.7亿,15.7亿,33.6亿,14.3亿,33.6亿,15.6亿,15.3亿,7.97亿,25.6亿,15.7亿,13.2亿,1.91亿,1.90亿,--,3.33亿,--,843万,--,--,--,75.1万,558万,3829万,1.43亿,1.17亿,6836万,-420万,--,6692万,1.28亿,--,6305万,244万,8602万,--,12.0亿,9337万,2.59亿,6338万,5.83亿,3278万,化肥行业002170
0.90%,-0.04%,-586.95%,3.75,-0.07%,0.59次,73.32%,-222万,32.0亿,32.0亿,51.7亿,37.9亿,51.7亿,39.7亿,32.4亿,19.3亿,32.5亿,32.0亿,29.2亿,2.96亿,4.17亿,--,3.11亿,--,1882万,--,--,--,234万,-27.1万,7998万,7044万,1142万,--,7.66亿,--,1.29亿,1.88亿,--,361万,166万,8722万,--,24.5亿,22.8万,9.54亿,4.23亿,1954万,2.27亿,化肥行业600470
-24.82%,-20.43%,98.60%,1.23,-173.96%,0.12次,18.40%,-4.90亿,2.82亿,2.82亿,20.6亿,3.79亿,20.6亿,2.84亿,7.46亿,5.96亿,14.6亿,2.82亿,3.07亿,4.16亿,2.28亿,--,1330万,--,533万,--,--,--,261万,--,63.3万,6843万,450万,--,--,--,1145万,3818万,--,3405万,1832万,4.04亿,--,14.1亿,--,2.03亿,--,--,3114万,化肥行业600423
8.24%,3.08%,99.99%,2.70,6.34%,0.49次,62.97%,8.64亿,136亿,136亿,283亿,178亿,283亿,137亿,123亿,21.8亿,262亿,136亿,109亿,10.9亿,4.03亿,--,14.7亿,--,9249万,--,--,--,2863万,2.54亿,4.41亿,1.24亿,1.83亿,--,-184万,--,4.24亿,2.58亿,--,--,51.4万,2.22亿,--,213亿,1.65亿,11.2亿,26.1亿,4.40亿,2.69亿,化肥行业000830
2.93%,0.43%,108.65%,11.81,0.99%,0.44次,91.53%,1.04亿,105亿,105亿,242亿,221亿,242亿,108亿,106亿,66.0亿,176亿,105亿,89.3亿,14.4亿,29.9亿,--,5.51亿,--,6576万,--,--,--,2604万,1576万,6.04亿,1.69亿,1.57亿,--,2.43亿,--,4.15亿,7.40亿,--,1540万,1.37亿,4.22亿,--,96.5亿,5216万,15.4亿,15.8亿,51.1亿,3.54亿,化肥行业000422
5.59%,3.95%,96.08%,1.46,8.86%,0.45次,31.63%,2.09亿,23.5亿,23.5亿,56.7亿,17.9亿,56.7亿,23.5亿,21.8亿,29.0亿,27.6亿,23.5亿,18.9亿,2.23亿,3.15亿,--,3.52亿,603万,2096万,--,--,--,21.8万,3792万,3276万,1.96亿,5.76亿,963万,-824万,--,1.05亿,6.03亿,--,3769万,1037万,8527万,--,15.2亿,1662万,9.29亿,1.18亿,2789万,8645万,化肥行业002538
--,-13.52%,100.00%,--,-40.92%,0.33次,183.19%,-5040万,1.23亿,1.23亿,3.59亿,6.57亿,3.59亿,1.23亿,1.74亿,4894万,3.10亿,1.23亿,1.22亿,5190万,178万,--,--,--,3.04万,--,--,--,2.88万,4.24万,1851万,475万,--,--,--,--,117万,416万,--,--,--,3223万,--,3.10亿,3.06万,1439万,--,--,1861万,化肥行业000953
-2.92%,-0.49%,79.72%,6.08,-1.55%,0.32次,83.56%,-2.14亿,138亿,138亿,453亿,379亿,453亿,138亿,140亿,177亿,276亿,138亿,122亿,16.4亿,118亿,--,17.9亿,--,1.09亿,--,--,--,1371万,7902万,8.10亿,6.06亿,1081万,4590万,-95.0万,--,2.09亿,14.7亿,2044万,2.60亿,1031万,6.19亿,--,221亿,1.24亿,25.3亿,30.8亿,1.43亿,3.79亿,化肥行业600691
4.62%,3.67%,100.00%,1.26,30.35%,0.12次,20.49%,3.52亿,11.6亿,11.6亿,98.1亿,20.1亿,98.1亿,11.7亿,8.32亿,22.7亿,75.4亿,11.6亿,3.91亿,2.83亿,3977万,--,3.16亿,--,8841万,--,--,--,246万,6767万,3023万,11.4亿,25.8亿,--,381万,--,2.06亿,2.98亿,689万,752万,96.8万,4733万,--,29.5亿,3168万,5.41亿,13.9亿,4496万,4526万,化肥行业000408
0.94%,0.91%,88.84%,1.08,8.35%,0.11次,7.19%,3854万,4.62亿,4.62亿,42.2亿,3.03亿,42.2亿,4.70亿,4.30亿,6.26亿,35.9亿,4.62亿,2.91亿,7477万,4.72亿,--,27.7亿,--,2844万,--,--,--,13.8万,3563万,-337万,3540万,--,--,790万,--,2866万,1416万,--,29.7万,39.4万,4948万,--,7.70亿,48.2万,6877万,5548万,--,3462万,化肥行业000893
5.80%,1.88%,97.15%,2.96,2.82%,0.67次,66.18%,1.89亿,67.0亿,67.0亿,97.0亿,64.2亿,97.0亿,67.1亿,64.6亿,42.4亿,54.6亿,67.0亿,56.8亿,6.78亿,15.6亿,--,7.70亿,276万,4265万,--,--,--,698万,5213万,1.23亿,4.84亿,234万,3747万,349万,--,2.07亿,3.01亿,--,1.54亿,918万,3.48亿,--,36.9亿,1.01亿,15.0亿,5.25亿,1.65亿,2.42亿,化肥行业002539
6.63%,4.41%,70.27%,1.73,24.38%,0.18次,42.14%,3.18亿,13.1亿,13.1亿,71.9亿,30.3亿,71.9亿,13.4亿,10.2亿,35.4亿,36.6亿,13.1亿,8.89亿,1.21亿,2.64亿,--,7231万,1391万,-45.4万,--,--,--,93.5万,1373万,8409万,8.98亿,2.51亿,--,2452万,--,340万,7.12亿,--,603万,5.94万,3329万,--,29.4亿,1.93亿,1.04亿,1.89亿,--,6.65亿,化肥行业000155
2.71%,1.62%,103.59%,1.47,2.50%,0.65次,31.88%,1.14亿,45.5亿,45.5亿,66.5亿,21.2亿,66.5亿,45.7亿,43.4亿,34.2亿,32.3亿,45.5亿,38.5亿,4.41亿,10.8亿,--,4.31亿,--,2552万,--,--,--,447万,2115万,656万,2415万,2.19亿,--,1433万,--,2.74亿,2.99亿,1.15亿,1586万,422万,1.61亿,--,21.9亿,6263万,10.9亿,1.40亿,474万,8.81亿,化肥行业002588
3.44%,1.38%,56.52%,3.16,4.36%,0.32次,68.39%,1.04亿,23.9亿,23.9亿,70.5亿,48.2亿,70.5亿,24.0亿,23.0亿,31.9亿,38.6亿,23.9亿,19.4亿,3.00亿,17.2亿,--,2.57亿,--,2795万,--,--,--,235万,2769万,1.34亿,2.61亿,--,1270万,--,--,7074万,1.94亿,4.46亿,1.04亿,113万,9489万,--,23.9亿,6895万,9.36亿,5.08亿,7767万,2003万,化肥行业600078
4.54%,1.94%,111.44%,1.72,3.91%,0.50次,41.95%,4.36亿,111亿,111亿,223亿,93.5亿,223亿,112亿,105亿,131亿,91.7亿,111亿,86.5亿,17.2亿,21.6亿,--,9.93亿,--,3587万,--,--,--,976万,1.11亿,2452万,12.6亿,1.06亿,7.14亿,1029万,--,13.8亿,44.7亿,31.4万,1954万,521万,3.22亿,--,52.8亿,1.02亿,43.5亿,7.12亿,1.23亿,7.33亿,化肥行业002470
9.87%,7.22%,98.72%,1.34,8.01%,0.90次,25.34%,6.51亿,81.2亿,81.2亿,90.3亿,22.9亿,90.3亿,81.3亿,74.1亿,52.1亿,38.2亿,81.2亿,65.9亿,6.46亿,15.8亿,--,5.84亿,--,3161万,--,--,--,264万,1.44亿,-1392万,2.30亿,1281万,--,173万,--,4.29亿,4.67亿,--,3547万,113万,2.31亿,--,27.5亿,4354万,21.6亿,9387万,1.92亿,5.11亿,化肥行业000902
2.96%,0.25%,81.21%,8.72,0.40%,0.62次,88.54%,1.66亿,411亿,411亿,642亿,569亿,642亿,413亿,412亿,336亿,306亿,411亿,359亿,48.4亿,119亿,--,38.9亿,233万,3.34亿,--,--,--,7350万,1.36亿,18.5亿,34.4亿,22.2亿,8671万,9877万,--,19.1亿,60.2亿,1.76亿,14.7亿,1247万,10.8亿,--,206亿,3.50亿,89.4亿,9.76亿,2.07亿,8.05亿,化肥行业600096
9.19%,3.82%,100.11%,2.30,4.99%,0.77次,56.55%,2.51亿,50.3亿,50.3亿,65.9亿,37.3亿,65.9亿,50.8亿,48.1亿,13.3亿,52.6亿,50.3亿,43.3亿,3.94亿,2.55亿,2.71亿,1.74亿,-301万,1298万,--,--,--,126万,6897万,7994万,1.03亿,1.30亿,--,4953万,--,1.72亿,1.70亿,--,5172万,268万,1.42亿,--,39.9亿,9580万,5.79亿,5.33亿,1824万,4384万,化肥行业002274
10.24%,1.93%,73.11%,4.91,15.70%,0.12次,79.64%,176亿,1118亿,1118亿,9752亿,7767亿,9752亿,1142亿,965亿,8965亿,787亿,1118亿,717亿,99.3亿,1126亿,--,1.10亿,5.07亿,90.9亿,--,--,--,2.15亿,57.2亿,34.3亿,24.7亿,490亿,4896万,16.1亿,--,34.1亿,344亿,195亿,4.46亿,1.13亿,30.9亿,--,48.6亿,39.1亿,5748亿,4.96亿,--,397亿,房地产600048
11.31%,2.75%,65.83%,4.24,19.37%,0.14次,76.42%,82.4亿,425亿,425亿,3217亿,2458亿,3217亿,449亿,368亿,2641亿,576亿,425亿,246亿,43.0亿,431亿,--,3368万,-1.40万,54.0亿,--,--,--,9293万,23.2亿,5.64亿,1.69亿,295亿,--,22.5亿,--,11.0亿,20.7亿,198亿,2.85亿,1.54亿,26.4亿,--,10.2亿,41.3亿,1296亿,--,--,79.5亿,房地产600383
10.58%,0.88%,89.64%,6.41,7.85%,0.11次,84.39%,25.1亿,320亿,320亿,3103亿,2619亿,3103亿,329亿,304亿,2760亿,343亿,320亿,229亿,33.8亿,443亿,--,8.11亿,--,24.6亿,--,--,--,5006万,14.7亿,3.57亿,6.53亿,142亿,364万,7.90亿,--,17.3亿,58.0亿,102亿,1.57亿,1.09亿,13.0亿,--,15.7亿,8550万,1805亿,1849万,71.3亿,77.2亿,房地产000671
11.16%,1.81%,63.80%,6.69,12.77%,0.14次,85.06%,286亿,2239亿,2239亿,1.64万亿,1.39万亿,1.64万亿,2263亿,1950亿,1.36万亿,2806亿,2239亿,1433亿,180亿,1072亿,--,48.0亿,-9301万,197亿,--,--,--,4.96亿,132亿,48.3亿,19.3亿,1269亿,2.25亿,19.3亿,--,53.1亿,1111亿,724亿,62.4亿,6.32亿,78.8亿,--,124亿,216亿,8599亿,49.8亿,63.8亿,203亿,房地产000002
3.70%,1.50%,65.89%,3.25,9.45%,0.16次,69.20%,7.01亿,74.1亿,74.1亿,453亿,314亿,453亿,73.9亿,66.9亿,401亿,52.4亿,74.1亿,49.6亿,10.9亿,35.3亿,--,317万,-3058万,3.90亿,--,--,--,1265万,2.40亿,6.50亿,2.24亿,11.1亿,--,-373万,--,2.25亿,4.18亿,18.5亿,1690万,772万,2.12亿,--,6.54亿,10.5亿,338亿,--,--,1.32亿,房地产600094
4.88%,1.17%,97.23%,3.07,9.26%,0.13次,67.39%,3.11亿,33.6亿,33.6亿,282亿,190亿,282亿,35.1亿,32.1亿,146亿,136亿,33.6亿,21.1亿,6.84亿,57.6亿,--,1051万,3401万,2.77亿,--,--,--,310万,1.37亿,3.39亿,2.72亿,35.1亿,12.6亿,1.13亿,--,9622万,5703万,27.5亿,1931万,251万,2.48亿,--,1.42亿,1.72亿,71.2亿,52.2亿,--,5.02亿,房地产600622
6.89%,1.23%,87.35%,4.10,22.83%,0.05次,75.62%,58.3亿,255亿,255亿,5280亿,3993亿,5280亿,304亿,248亿,4401亿,879亿,255亿,163亿,37.9亿,678亿,--,5.34亿,-569万,26.0亿,--,--,--,7211万,19.2亿,16.6亿,16.5亿,234亿,1.87亿,48.2亿,--,10.7亿,43.5亿,437亿,6.22亿,1.21亿,10.6亿,--,35.2亿,142亿,2776亿,7.98亿,--,167亿,房地产001979
8.48%,1.34%,102.35%,5.56,8.40%,0.16次,82.01%,14.7亿,175亿,175亿,1172亿,961亿,1172亿,180亿,100亿,681亿,491亿,175亿,63.2亿,28.6亿,38.1亿,--,3.35亿,3609万,6.71亿,--,--,1245万,1781万,1.38亿,13.4亿,12.9亿,29.1亿,52.6亿,4.63亿,--,1.79亿,7.85亿,8.48亿,1.05亿,2716万,13.3亿,--,31.2亿,26.1亿,337亿,7556万,95.6亿,3.94亿,房地产000540
9.86%,2.07%,87.90%,4.33,22.85%,0.09次,76.89%,68.2亿,299亿,299亿,3644亿,2802亿,3644亿,327亿,259亿,2927亿,717亿,299亿,112亿,47.1亿,411亿,--,75.2亿,--,79.0亿,--,--,--,2288万,21.0亿,20.9亿,4.38亿,169亿,8228万,27.7亿,--,9.21亿,66.6亿,83.5亿,7.48亿,2369万,17.0亿,--,144亿,97.4亿,2074亿,49.6亿,47.4亿,55.5亿,房地产000069
14.87%,2.79%,64.97%,4.74,16.79%,0.17次,78.92%,37.5亿,223亿,223亿,1771亿,1397亿,1771亿,231亿,193亿,1282亿,489亿,223亿,115亿,30.6亿,227亿,--,18.9亿,-831万,28.2亿,--,--,--,4694万,18.9亿,13.7亿,4.86亿,108亿,3.18亿,7.47亿,--,7.19亿,8.52亿,286亿,4710万,3923万,9.76亿,--,43.6亿,20.3亿,698亿,641万,5.84亿,54.1亿,房地产000031
10.27%,0.97%,92.35%,6.34,10.84%,0.09次,84.24%,23.0亿,212亿,212亿,2306亿,1942亿,2306亿,221亿,198亿,1837亿,469亿,212亿,151亿,23.9亿,147亿,--,14.0亿,-1036万,13.3亿,--,--,--,3325万,8.39亿,6.38亿,11.9亿,74.4亿,1.87亿,9.26亿,--,12.5亿,36.6亿,261亿,4223万,1.48亿,4.99亿,--,35.5亿,25.2亿,1544亿,23.8亿,7.09亿,15.1亿,房地产000732
12.87%,6.82%,70.49%,1.75,33.12%,0.21次,42.84%,15.0亿,45.3亿,45.3亿,215亿,91.9亿,215亿,52.5亿,37.3亿,119亿,95.2亿,45.3亿,27.0亿,2.76亿,47.1亿,--,1.61亿,-458万,4.45亿,--,--,--,235万,3.07亿,447万,3.04亿,26.5亿,1370万,7.22亿,--,8918万,875万,39.1亿,188万,151万,1.82亿,--,12.0亿,4.01亿,58.2亿,7.13亿,636万,1.66亿,房地产601512
13.87%,2.05%,101.15%,6.13,12.44%,0.16次,83.69%,48.3亿,388亿,388亿,2445亿,2046亿,2445亿,392亿,343亿,2262亿,183亿,388亿,267亿,38.1亿,261亿,--,11.9亿,-1885万,17.6亿,--,--,--,2.03亿,16.7亿,6.87亿,25.1亿,30.2亿,1.64亿,1.81亿,--,14.7亿,45.6亿,9.28亿,2.87亿,3.69亿,16.6亿,--,47.3亿,10.4亿,1602亿,14.6亿,28.5亿,96.6亿,房地产002146
16.99%,1.79%,85.37%,6.19,10.79%,0.17次,83.85%,46.6亿,432亿,432亿,2912亿,2442亿,2912亿,430亿,383亿,2664亿,248亿,432亿,302亿,42.7亿,310亿,--,7458万,--,20.5亿,--,--,--,6634万,14.9亿,4.02亿,23.4亿,102亿,4.88亿,-3.07亿,--,20.5亿,80.1亿,68.8亿,9817万,2.47亿,18.2亿,--,40.0亿,15.6亿,2027亿,84.2万,11.3亿,39.2亿,房地产000656
